FullName,Beer
Torres Ibéricos Crianza,0
Gigondas Pierre Aiguille,0
Hälge,0
Klein Steenberg Merlot Cabernet Sauvignon Cabernet Franc,0
Helsingborgs Lager,1
Leopard's Leap Merlot,0
Tommasi Graticcio Appassionato,0
La Motte Syrah,0
Soprasasso Amarone Della Valpolicella,0
La Motte Hanneli R,0
Belhaven Scottish Stout,1
Cobra,1
Apaltagua Reserva Cabernet Sauvignon,0
O'Hara's Irish Stout,1
O'Hara's Irish Red,1
Valpolicella Classico Luigi Righetti,0
Brewdog Hardcore IPA,1
Clotilde Davenne Bourgogne Rouge,0
Svart,1
Chili Beer,1
Desperados Tequila Beer,1
Pérez Cruz Reserva Cabernet Sauvignon,0
De Loach Russian River Valley Pinot Noir,0
Houblon Chouffe Dobbelen India Pale Ale Triple,1
Hofbräu München Original,1
Te Kairanga Pinot Noir,0
Taurasi Feudi di San Gregorio,0
Mahou Negra,1
Pistonhead Kustom Lager,1
Mariestads Continental,1
Château du Bois Favereau,0
La Chouffe Blonde,1
Paul Dolan Pinot Noir,0
Arboga Mörk Lager,1
Rosso Bello,0
Las Flors de la Pèira,0
La Pèira,0
Markowitsch Classic Pinot Noir,0
Masi Costasera,0
Ysta India Pale Ale,1
Il Bruciato,0
Fat Bastard Shiraz,0
Soprasasso Valpolicella Ripasso,0
Montirius La Muse Papilles Côtes du Rhône,0
Lion Lager,1
Gammelbacka Bryggd I Karlskoga,1
Waxholm Winter Warmer,1
Röstånga Dubbelraj,1
Simulacrum Tempel Brygghus,1
Gammelbacka Ingefära,1
Sibbarps Husbryggeri Coffee Brown Ale,1
Lykttändaren Winter Ale,1
Ahlafors Winter in Ale,1
The Pine Ridge Brewery The Fearsome Grizzlys California Lager,1
Galaxy IPA,1
Dalabryggeri Vinterbrygd,1
Vithatten Veteöl,1
Helsingborgs Vinter,1
Atlantica,1
Primitivo Manduria Menhir,0
Remmarlöv Gårdsbryggeri The Crimson Organic Red Ale,1
Pale In The Face Of Danger Lycke Bryggeri,1
Nora Brygghus Vinterale,1
Wermlands Vinter,1
Fryken Vinter Ale,1
Hugin & Munin Svart IPA,1
Red & Red Tart Red Ale,1
Bröderna Bommen Broder Ivan Russian Imperial Stout,1
La Rocca Chianti Classico,0
Bricco Paradiso Barbera d'Asti Superiore,0
Jaktöl the After Hunt experience,1
Araldica Barolo Flori,0
Coppersmith's Westerås Julöl,1
Coppersmith's The Steam Beer,1
Pacifica,1
Möllys Freedom ov Speech,1
Remmarlöv Gårdsbryggeri The Red Carol Organic Winter Ale,1
Grönåker Ekologisk Pale Ale,1
Dalabryggeri Stout,1
Dark Choclate Manchester Porter Lycke Bryggeri,1
Cinder Tempel Brygghus,1
Lockeby Havsbris Steamer,1
Jonas Julöl,1
Tre Weize Männen,1
MBMF Bohemian Pilz,1
Skärgårdsjul BarlindBeer,1
Rondineto Cerasuolo,0
Saint-Joseph Cuvée du Papy,0
Escapades Cabernet Sauvignon,0
Escapades Shiraz,0
Escapades Pinotage,0
Viña Chocalán Gran Reserva Pinot Noir,0
Malvasia di Casorzo Dolce,0
Domaine Saint Préfert Réserve Auguste Favier Châteauneuf du Pape,0
Bonsai Shiraz,0
Bishop Shiraz,0
Chateau Maris La Touge Syrah,0
Chateau Maris Les Planels Syrah,0
Poggio Cappone Chianti,0
Palataia Pinot Noir,0
Birichino Grenache Besson Vineyard,0
Recioto della Valpolicella Musella,0
TT,1
Gevrey-Chambertin Premier Cru Lavaux St-Jacques,0
St Bernardus Witbier,1
St Bernardus Abt 12,1
St Bernardus Prior 8,1
Radeberger Pilsner,1
Venta del Puerto No 12 Seleccion Especial,0
Venta del Puerto No 18 Vendimia Seleccionada,0
TB Valpolicella Classico Superiore,0
St Peter's India Pale Ale,1
Budéjovický Budvar Dark Lager,1
Helsingborgs Amber Ale,1
Rosso di Montalcino Pian dell' Orino,0
Sibbarps Husbryggeri Winter Warmer,1
Gran Passione Appassimento Organic,0
Vegologica Malbec,0
Spike Hazelnut Chocolate Porter,1
Östgöta Julöl Fors Bryggeri,1
Ängöl Kalla Tiders,1
Jenny Nyströms Julöl,1
Mureda Tinto,0
Mureda Syrah,0
Meta Premium,1
Ridgeway Bitter,1
Campo delle Mura,0
Château Puybarbe,0
Pivovar Herold Bohemian Black Lager,1
Pivovar Herold Premium Lager,1
Domìni Veneti Amarone della Valpolicella Classico,0
Gran Mauro Primitivo,0
Brolo del Figaretto Amarone della Valpolicella Valpantena,0
Catena Malbec,0
Byaregårdens Jul,1
Byaregårdens Vinter,1
Stallhagen Julbock,1
Guldenberg Brouwerij De Ranke,1
Snö Vinteröl,1
Eskilstuna Bitter Jul,1
A Christmas Tale,1
Poppels Vintervärmare Tvåtusensjutton,1
Jädraöl White Christmas Jädraås Bryggeri,1
Eskilstuna God Jul Ale,1
Eskilstuna Robust Julporter,1
Poppels Julaale Tvåtusensjutton,1
Poppels Julporter Tvåtusensjutton,1
N° Zero Negroamaro,0
Jiménez-Landi Sotorrondero,0
Aussimento Double Pass Shiraz,0
M.O.B Tinto,0
Buteljholmen John Schmitt 3,0
JAKI Valdibella,0
Barbera d'Asti Superiore La Court Nizza,0
Barolo Cerequio Michele Chiarlo,0
Barolo Cannubi Michele Chiarlo,0
Carlstad Glutenfri,1
Jädra Jul Jädraås Bryggeri,1
Pax Polaris,1
Remmarlöv The Red Slope Imperial Red Ale,1
Pax Vesper,1
Tjockö Mörk Stark Julöl,1
West Coast Beersmiths Christmas Beret,1
Ocean Julöl,1
Fjäderholmarnas Winter Ale,1
Ocean Midvinter,1
Limhamns Julöl,1
Kåtöl Jul Dark Lager,1
Två Feta Grisar Spiderpig,1
Två Feta Grisar Galtens Julöl,1
Blason de Bourgogne Pinot Noir,0
Ljusdals Bryggeri Julöl,1
Hönöbryggeriet Julöl,1
Barbaresco Asili,0
AA Dolç Mataró Organic Sweet Red Wine,0
Torres Sangre de Toro,0
Sigtuna Midvinterblot,1
Halmstad Brygghus Slottets Julöl,1
Dolcetto d'Alba Pio Cesare,0
Barbaresco Pio Cesare,0
Barlingbo Staffen,1
Skeppsgossen Tomtejeveltvau,1
Roslagens Brygghus Roslagens Julöl,1
Whispering Tree Syrah,0
Corte Figaretto Ripasso Acini Ameni Valpolicella Superiore Valpantena,0
Chemin de Moscou,0
Tommasi Arele Appassimento,0
AltaCima 4.090 Cabernet Sauvignon Carmenère Syrah,0
St Peter's Organic Ale,1
Weihenstephaner Original,1
La Trappe Quadrupel,1
Marques de Valencia Gran Reserva,0
Decero Malbec,0
Decero Cabernet Sauvignon,0
Julöl Sundbybergs Köksbryggeri,1
Nya Carnegiebryggeriet Ljusslingan,1
Rådanäs Ekologiska Vinterbajer,1
Marbäcks Julöl,1
Midvinterblot Walhöll Brygghus,1
Inferno Haandbryggeriet,1
Murgese Christmas Stout,1
La Rulles Meilleurs Voeux,1
Umeå X-mas Ale,1
Rebuzno Maturana Tinta,0
New Belgium Voodoo Ranger 8 Hop Pale Ale,1
Quinta de Cidrô Touriga Nacional,0
Père Noël Brouwerij De Ranke,1
Bryggare Peters Julöl,1
Avec Les Bons Voeux Brasserie Dupont,1
Tyska Eken Julöl,1
Montes Alpha Carmenère,0
Folkes Julöl,1
Côte de Beaune Les Pierres Blanches,0
Qvänum Bitter,1
Pierre Finon Syrah,0
Minervois Cuvée Louise,0
Tertulia Rosso,0
Edone Dolce Naturale,0
Viticoltori Casorzo Bonarda,0
286 Malvasia di Casorzo Passito,0
Brygghuset Finn Winter Bock,1
Bruery Terreux Saison Rue,1
Göteborgs Nya Bryggeri Jul-Öl,1
Nääs Mörk Lager Julöl,1
Lundabryggeriet Julöl,1
Nils Oscar Winter Edition,1
Amager Winter Bangalore IPA,1
Martin Códax Cuatro Pasos Mencía,0
Raimat Boira Garnatxa Negra Organic,0
Glinavos Syrah,0
Chinon Clos de l´Echo,0
Louis Guntrum Dornfelder Trocken,0
Pagode de Cos Chateau Cos d’Estournel,0
Thorne & Daughters Wanderers Heart,0
Tidbloms Vinlåda Röd,0
Remmarlöv The Local Hops Fresh Hop Ale,1
Brooklyn Black Ops,1
Cuvée De Ranke,1
De Martino Legado Reserva Syrah,0
De Martino Estate Carmenere,0
Vigno Old Vines Carignan,0
Le Bouquet des Garrigues Le Clos Du Cailloux,0
Laurent Miquel Solas Pinot Noir,0
Weltenburger Kloster Festbier,1
Montirius Gigondas Confidentiel,0
ARA Single Estate Pinot Noir,0
Chianti del Barone Ricasoli,0
Barbera d'Asti CaSorzo,0
Muncup Monferrato Rosso,0
Very Bad Elf,1
Vignôt Barbera d'Asti,0
La Prua Corvina Rosso del Veneto,0
Bad Elf,1
Shelter Spätburgunder,0
Pata Negra Apasionado,0
Demory Paris Astroblonde Pils,1
Demory Paris Roquette Blanche,1
Castle Lager,1
Bourgogne Cuvée Prestige Francois Martenot Pinot Noir,0
Albino Armani Ripasso,0
Albino Armani Amarone della Valpolicella,0
La Tourelle du Cavalier Syrah,0
Girard Old Vine Zinfandel,0
Cascina Ballarin Langhe Nebbiolo,0
Barolo Tre Ciabòt,0
Malheur 10,1
Gemtree Earnest Allan Shiraz,0
Masi Costasera Amarone Classico,0
St Feuillien Bruin,1
St Feuillien Tripel,1
St Feuillien Blanche Witbier,1
St Feuillien Blond,1
St Feuillien Saison Farmhouse Ale,1
St Feuillien Grand Cru,1
Desierto 25 Malbec,0
Desierto Pampa Cabernet Franc,0
Châteauneuf-du-pape Les Quartz,0
Boulevard Tank 7 Farmhouse Ale,1
Boulevard Single Wide India Pale Ale,1
High Altitude Malbec Syrah,0
Ant Moore Pinot Noir,0
Weltenburger Kloster WinterTraum,1
Château Plince Pomerol,0
Agios Chronos Avantis Estate,0
Avantis Estate Red,0
Primarone Appassimento,0
New Belgium Le Terroir Dry Hopped Sour Ale,1
Achaval Ferrer Cabernet Sauvignon,0
Achaval Ferrer Finca Bella Vista,0
Breton Les Galichets,0
Barolo Cannubi Boschis,0
Barolo Virna,0
Château Barréjat Tradition,0
Le Pigeoulet des Brunier,0
Walnut Collectables Pinot Noir,0
Org de Rac Shiraz Cabernet Sauvignon Merlot,0
Pasqua Morago Appassimento,0
Flagstone Dragon Tree,0
Weihenstephaner Korbinian Doppelbock,1
Weihenstephaner Vitus Weizenbock,1
Duchesse de Bourgogne,1
Brother David's Triple Abbey Style Ale,1
Amarone della Valpolicella San Raffaele Monte Tabor,0
Amarone della Valpolicella Trabucchi d'Illasi,0
Dixie Beer,1
Weingut Weinbach Spätburgunder,0
Kumala Cabernet Sauvignon Shiraz,0
Pabst Blue Ribbon Export,1
Hale to Nothing,1
Estola Gran Reserva,0
Viñas Del Vero Oak Aged Cabernet Sauvignon Tempranillo Merlot,0
Sfursat Nino Negri,0
Castelforte Appassimento,0
Crozes-Hermitage Domaine Habrard,0
Dolcetto d'Alba Orlando Abrigo,0
Störtebeker Bernstein Weizen,1
Bourgogne Vieilles Vignes de Pinot Noir Albert Bichot,0
Poeirinho Baga Bairrada,0
Niepoort Conciso,0
Grand Mayne Merlot Cabernet Réserve,0
New Belgium Belgian Reserve Sour Saison,1
New Belgium Glütiny Pale Ale,1
Achaval Ferrer Malbec,0
Wild Harmony,1
Summerhill Baco Noir,0
Summerhill Marechal Foch Organic,0
Cúmaro Conero Riserva Umani Ronchi,0
Montelciego Reserva,0
St Austell Hicks Cornish Ale,1
St Austel Ruby Jack Red Ale,1
Solstice d'Ete Raspberry,1
Brunello di Montalcino Vigneti del Versante Pian Dell'Orino,0
Pernand Vergelesses Premier Cru Domaine Rollin Père et Fils,0
Aloxe-Corton Domaine Rollin Père et Fils,0
i Quercioli Lambrusco di Sorbara,0
Langhe Nebbiolo BelColle,0
Luigino,0
Fattoria le Terrazze Rosso Conero,0
Gevrey-Chambertin les Murots Albert Bichot,0
Pommard Clos des Ursulines Monopole Domaine du Pavillon,0
Poliziano Vino Nobile di Montepulciano Viti Nuove,0
Poupille Castillon,0
Domaine Wardy Les Terroirs,0
Domaine Wardy Cabernet Sauvignon,0
Domaine Wardy Syrah,0
Domaine Wardy Merlot,0
Château Les Cèdres,0
Edetana Tinto,0
Mia Red,0
Romanico,0
Château de Montmal,0
KISS Zin Fire Zinfandel,0
S:t Eriks APA American Pale Ale,1
Epicuro Riserva,0
Kallholmen Levande Ale,1
Il Cuore Per Martina Appassimento,0
Tommasi Palanca Ripasso,0
Barbaresco BelColle,0
Nebbiolo d´Alba Le Reala BelColle,0
Glenwood Merlot,0
Jean Foillard Beaujolais Nouveau,0
Odd Island Berry Wheat,1
Mikkeller Black Bear,1
Ten Fidy Imperial Stout Oskar Blues Brewery,1
Sour Apple Gose Ska Brewing,1
Great Divide Chai Yeti,1
Dr Charles Niehaus Roodeberg,0
Ojai Santa Barbara Pinot Noir,0
Châteauneuf-du-Pape Domaine Chante Cigale,0
Birra Moretti,1
Wisby Oaked Porter,1
Five Generations Cabernet Sauvignon,0
Vacqueyras Le Clos Montirius,0
Bonus Passus Châteauneuf-du-Pape,0
Jädraöl TrädgårdsPilsner,1
Kumala Red,0
Côtes-du-Rhône Vielle Vignes,0
Barbera d'Asti Le Orme,0
Orben,0
Izadi Reserva,0
Finca Villacreces,0
The Ultimate Zin Zinfandel,0
Maccabee Lager Beer,1
Ska Brewing BHC DIPA,1
Sotholmen EXTRA Stout Nynäshamns Ångbryggeri AB,1
Tepache The Wild Beer Co,1
Oskar Blues Barrel-Aged-Ten Fidy,1
Founders Sumatra Mountain Brown,1
Founders Azacca IPA,1
Founders CBS Imperial stout,1
Fruit of the Sky 2016,0
Brooklyn Black Chocolate Stout,1
Achaval-Ferrer Malbec Mendoza,0
Bötet Barley Wine,1
Brewdog Slot Machine,1
Valsviken Vinterporter,1
Anchor Old Foghorn,1
To Øl 1 Ton of... Blackcurrant,1
Insoglio del Cinghiale Tenuta Di Biserno,0
Burdock öllåda,1
Tim Adams Shiraz,0
Il Barone Rosso,0
Konrad Mörk Lager,1
Zweigelt Vinum Optimum,0
Sasso al Poggio,0
Grand Sud Merlot,0
Wrath Doctor's Vineyards Syrah,0
Genuine Risk,0
Helsingborgs India Pale Ale,1
Concannon Conservancy Crimson & Clover,0
Châteauneuf-du-Pape Pierre Henri Morel,0
Saint Clair Pioneer Block Pinot Noir,0
Gigondas Pierre Henri Morel,0
Gagliasso Ciabot Russ Nebbiolo,0
Zubr Premium,1
Baron de Ley Gran Reserva,0
Gold Star Dark Lager,1
Mexicali Beer,1
Mauro Amarone della Valpolicella,0
Mercurey Domaine Adélie,0
Bästa Lagern,1
Gränges Pilsner,1
Det Tredje Ölet,1
MC,0
Murphy-Goode Liar's Dice Zinfandel,0
Cambria Julia's Benchbreak Pinot Noir,0
Ruffino Modus,0
Mikkeller Cream Ale,1
Mikkeller Green Gold,1
Omnipollo Maz,1
To Øl Reparationsbajer,1
Barolo Lo Zoccolaio,0
Pèppoli Chianti Classico,0
Casalferro,0
Charmes Chambertin Grand Cru Domaine René Bouvier,0
Salmos,0
Marsannay Rouge Morisotte Domaine René Bouvier,0
Mediterra,0
Domaine Santa Duc Gigondas,0
Solstice d'Hiver,1
Grande Noirceur,1
Moulin à Vent Clos de Rochegre,0
Mother's Milk Shiraz,0
Zaha Malbec Toko Vineyard,0
Cotes de Tablas Tablas Creek Vineyard,0
Fraser Gallop Parterre Cabernet Sauvignon,0
Aglianico del Taburno La Fortezza,0
Aglianico Riserva,0
Smiley Dry Red,0
Terracura Syrah,0
Juliénas Château des Capitans,0
Morgon Domaine Javernière,0
Moulin á Vent Domaine des Rosiers,0
Rosso di Montalcino Lo Scorno San Filippo,0
Brunello di Montalcino Le Lucére San Filippo,0
Brunello di Montalcino San Filippo,0
Laurel,0
Helsingborgs Lakrits,1
Bogesund 1788 Den Röde Hanen,1
N Stor Stark,1
Jonsson Ale,1
Morberg Collection Cabernet Sauvignon,0
Piccini Memoro,0
Raccolto Corvina,0
El Lance Suertes del Marques,0
Châteauneuf-du-Pape Chante le Merle Vieilles Vignes,0
Château de Minière Vignes Centenaires,0
Tinto Atlantico Viña Mein,0
Mas Champart Causse du Bousquet,0
Domaine d'Auphilhac Cuvée d'Auphilac Rouge,0
Château Berliquet Saint Emilion Grand Cru Classé,0
Dolcetto d´Alba Franco Molino,0
Langhe Nebbiolo Franco Molino,0
PSI Bodegas y Viñedos Alnardo,0
La Maison Bleue Paul Jaboulet Ainé,0
Jaboulet Crozes-Hermitage Domaine de Thalabert,0
Elephant Hill Le Phant Rouge,0
Château d'Anglès Classique,0
Château d'Anglès Grand Vin Rouge,0
Barefoot Merlot,0
Côtes-du-Rhône Maison Les Alexandrins,0
Cercius Rouge,0
Château Picque Caillou,0
Viña Ardanza Reserva,0
Karhu,1
Leufsta Blonde,1
Helsingborgs Witbier,1
Jädraöl Vetefan,1
Bogesund 1520 Svart Lager,1
Anne Boechlin Pinot Noir Exception,0
R Ripasso,0
Bolla Amarone della Valpolicella Classico,0
Barolo Parusso,0
Reyneke Organic Shiraz Cabernet Sauvignon,0
Reyneke Cornerstone,0
Ca'Rugate Amarone della Valpolicella,0
Le Bonheur Prima,0
G&J Selection Amarone della Valpolicella Classico,0
L'Ecole No 41 Merlot Columbia Valley,0
Rasteau Magnificat,0
Crozes Hermitage Cave de Tain,0
Alto Rouge,0
Brooklyn Local 1,1
The Black Shiraz,0
Oppigårds Indian Tribute,1
Réserve de Bonpas Côtes-du-Rhône,0
Barbera d'Alba Ornati,0
Röde Orm Skånsk Red Ale,1
Viña Pomal Reserva,0
El Rey Old Vine Garnacha,0
Châteauneuf du Pape Cellier des Princes,0
Boom Boom! Syrah,0
Torre del Falasco Ripasso,0
Keo Premium Beer,1
Cordillera Carignan,0
Terrazas de los Andes Cabernet Sauvignon,0
Vigneto Fracia,0
Sierva,0
Gérard Bertrand Château L'Hospitalet La Réserve Rouge,0
The Big Zin Zinfandel Old Wines,0
Domaine Bousquet Reserve Malbec,0
Heger Pinot Noir,0
Dr. Heger Mimus Spätburgunder Trocken,0
Langhe Larigi,0
Lapostolle Cuvée Alexandre Syrah,0
Cuvée Alexandre Pinot Noir,0
Montecillo Gran Reserva,0
Les Gravières du Taurou Grande Reserve,0
Södra IPA,1
Altos del Plata Malbec,0
Modus Hoperandi India Pale Ale,1
Zeni Bardolino Superiore Classico,0
Louis M. Martini Sonoma Cabernet Sauvignon,0
Sigtuna East Coast Pale Ale,1
Barolo Albe G.D. Vajra,0
Chill Out Dark and Generous,0
Fleur du Cap Laszlo,0
Doppio Passo Primitivo,0
Stiegl Goldbräu,1
Bernard Dark Lager,1
Bernard Celebration Lager,1
Bernard Bohemian Lager,1
Estrella Galicia Premium Lager,1
Brazin Old Vine Zinfandel,0
Pittnauer Rosenberg Blaufränkisch,0
Pittnauer Altenberg Reserve,0
Pittnauer Pitti,0
Termes,0
Shipyard Monkey Fist IPA,1
Mexicali Special Dark Beer,1
Red Pig Mexican Ale,1
Pedra de Binissalem Negre,0
Mas de Daumas Gassac Rouge,0
Montirius Garrigues,0
Dacicky,1
Zoller Hof Spezial Export,1
Sigtuna Saison,1
True Blonde Ale,1
Ballast Point Wahoo Wheat,1
Ballast Point Bonito Blond Ale,1
Saigon Export,1
Captain Lawrence Effortless Grapefruit IPA,1
Mikkeller Hôtel Henri,1
Sitting Bulldog IPA,1
Sällskapets Röda Bordeaux,0
Sancerre Rouge Domaine de la Villaudière,0
Poliziano In Violas Merlot,0
Casillero del Diablo Carmenère Cabernet Sauvignon,0
Carandelle Sangiovese,0
Barbera d'Alba Fides Pio Cesare,0
Barbaresco Il Bricco Pio Cesare Il Bricco Pio Cesare,0
Barolo Ornato Pio Cesare,0
Domaine du Petit Clocher Anjou Rouge,0
Ser Gioveto Rocca delle Macìe,0
Slayer Reign in Blood Red Cabernet Sauvignon,0
Cornas Les Grandes Terrasses,0
Yali Wetland Reserva Carmenere,0
Mohawk Citra Pale Ale,1
Los Olmos Tinto Roble,0
Tous Les Jours Syrah,0
Querciabella Chianti Classico,0
Scarborough Fair IPA,1
Virgin Islands Tropical Mango,1
Praga Premium Pils,1
Moosehead Canadian Lager,1
Presidente Pilsener,1
Propeller Aufwind Double India Pale Ale,1
Propeller Nachflug Imperial Stout,1
Châteauneuf du Pape Louis Bernard,0
Barbaresco Produttori del Barbaresco,0
Barbera d'Alba Donna Margherita Giovanni Rosso,0
Störtebeker Kellerbier 1402 Bio,1
Carracedo Tinto Mencia,0
Rådanäs Amerikansk Bitter,1
Proper Job,1
Barolo Franco Molino Cascina Rocca,0
Morosanto Lunera,0
El Buen Puntito Ronda,0
North Coast Passionfruit-Peach Berliner Weisse,1
Mammi,0
Negroamaro Cristiano Guttarolo,0
Miro Primitivo Cristiano Guttarolo,0
North Coast Old Rasputin Russian Imperial Stout,1
Arínzano Agricultura Biológica Merlot,0
Conrad Soleón,0
Morosanto Cabernet Sauvignon,0
Los Aguilares Tinto,0
Chinchilla Doble Doce,0
Ballast Point Grunion Pale Ale,1
Mohawk Lushious IPA,1
Mohawk Extra IPA,1
Catar Montsant,0
Vaquos Roble,0
Rådanäs Ekologiska Pilsner,1
Rådanäs Ekologiska Pale Ale,1
Rådanäs Ekologiska Saison,1
Rådanäs California Common,1
Rådanäs Bourbon Mash Beer,1
Rådanäs Porter,1
Rådanäs IPA,1
Rådanäs Black IPA,1
Rådanäs Lageröl,1
Pago El Espino,0
Barbera d'Alba Pelissero Piani,0
Barbaresco Pelissero Nubiola,0
Santa Helena Varietal Carménère,0
Barbaresco Vigin Montersino,0
Barbaresco Vigin Cottà,0
Melini Chianti,0
Blanche de Namur,1
Ridgeway India Pale Ale,1
Eklöws Röda,1
Chasing Lions Cabernet Sauvignon,0
West Crest Cuvée,0
Fuller's Black Cab Stout,1
Château Coquillas,0
Lasse Stefanz Valpolicella Classico,0
Solsidan Low Carb Premium Dry,1
Ronan de Clinet,0
Mauro Americano Zinfandel Reserve,0
Due Passi Appassimento,0
Brunello di Montalcino Da Vinci,0
Corimbo I,0
Doña Paula Estate Malbec,0
Paula Malbec,0
Doña Paula Estate Pinot Noir,0
Rasteau,0
Brutal Bulldog Double India Pale Ale,1
Helsingborgs Oktobeer III,1
Heitz Cabernet Sauvignon,0
Cantina Negrar Le Roselle Ripasso,0
Corte Moschina Valpolicella,0
Corte Moschina Ripasso,0
Corte Moschina Amarone della Valpolicella,0
Motörhead Bastards Lager,1
Chiccheri Amarone della Valpolicella,0
Chiccheri Valpolicella Superiore,0
Eikendal Merlot,0
Amarone della Valpolicella Case Vecie,0
Tusker Lager,1
Amarone della Valpolicella Cavolo,0
Norton Privada,0
Torres Grans Muralles,0
Torres Perpetual,0
Porca de Murça Reserva Tinto,0
Plain Porter,1
Lasse Stefanz Amarone della Valpolicella Classico,0
Viña Tondonia Reserva,0
Rigoleto Montecucco Rosso,0
Porterhouse Red Ale,1
Hop Head Beyond the Pale,1
Viña Cubillo Crianza,0
Gulden Draak 9000 Quadruple,1
Plan De Dieu,0
Vin De Pays De Vaucluse,0
Alto Cabernet Sauvignon,0
Bière du Boucanier Caribbean Ale,1
Rickety Bridge Merlot,0
The Per Gessle Selection Kurt & Lisa,0
The Per Gessle Selection Furet,0
Umeå Umeå Pale Ale,1
Rickety Bridge The Foundation Stone,0
Marsannay La Montagne Olivier Guyot,0
Ars Nova,0
Syrah Philippe et Vincent Jaboulet,0
Conde de Valdemar Reserva,0
Vedett Wit,1
Vinea Crianza,0
Till Export,1
Gevrey-Chambertin Premier Cru Les Champeaux Olivier Guyot,0
Château La Croix Bossugan,0
Paulaner Münchener Hell,1
Barolo Serralunga,0
Bembibre,0
Tenuta Frescobaldi di Castiglioni,0
Mormoreto,0
Wayne Gretzky No 99 Cabernet Sauvignon,0
Dues Sirah Callet,0
Yvon Mau Merlot,0
Finca Antigua Garnacha,0
Viña Bujanda Reserva,0
Santa Rita 120 Cabernet Sauvignon,0
Santa Rita Medalla Real Gran Reserva Cabernet Sauvignon,0
Gérard Bertrand Corbières,0
Villa Maria Cellar Selection Pinot Noir,0
Soluna Premium Cabernet Sauvignon,0
Lagunitas New Dogtown Pale Ale,1
Dale's Pale Ale,1
Barbera d'Asti Superiore Sant' Evasio,0
Robert Gustafsson Selected Bordeaux,0
Dolcetto d'Asti Superiore Sant' Evasio,0
Montlaiz Cabernet Sauvignon Syrah,0
Manoella,0
Aljibes,0
Château Prieuré de Bubas,0
Château Prieuré de Bubas Clos Bubas,0
Terres de la Baume Syrah-Cabernet,0
Castillo de Molina Carmenère Reserva,0
Domaine de la Baume Les Thermes Cabernet Sauvignon,0
S:t Annas Amber,1
Barbera d'Alba Vigin My Ruby,0
Angus The Bull Cabernet Sauvignon,0
Arctic Beer,1
Domaine de la Solitude Cornelia Constanza,0
Gaja Sorí San Lorenzo,0
Gaja Sorì Tildin,0
Gaja Costa Russi,0
St Bernardus Tripel,1
Barbera d'Asti Superiore Nizza Sant' Evasio,0
Ray Albarossa Colle Manora,0
Ruchè Luca Ferraris,0
Oscar Tobia Reserva,0
Litovel,1
Daura Damm Gluten-free,1
Klaster Lezak Opastöriserad,1
Mistik,0
Ambiente Reserva,0
Amager Wookie IPA,1
Mistral Nero d'Avola,0
Eikendal La Grâce Pinotage Shiraz Cabernet Sauvignon,0
Gigondas la Tour Montirius,0
Orval,1
Chimay blå,1
Montefalco Rosso Antonelli,0
Duvel,1
Chateau Poujeaux Bordeauxslott,0
Hugel Grossi Laüe Pinot Noir,0
Château Poujeaux Château Poujeaux,0
Château Chasse-Spleen,0
Encaste Ronda,0
Ramón Bilbao Mirto,0
Ferrer Bobet Vinyes Velles,0
Viña Pedrosa Gran Reserva,0
Siren Craft Brew Siren & Dugges Draugen,1
Gratena Chianti,0
Olivier Leflaive Côte de Beaune Villages,0
To Øl Garden of Haze,1
Rosso di Montalcino Caprili,0
Deconti Appassimento 100x100,0
O'Haras Leann Follain,1
Paolo Leo Orfeo Negroamaro,0
Pintas Character Wine & Soul,0
Losada Bierzo,0
Barbaresco Bruno Rocca,0
Langhe Nebbiolo Fralù Bruno Rocca,0
Barbera d'Alba Bruno Rocca,0
Barbaresco Rabajà Bruno Rocca,0
